8.692332845052084703e-07,6.603993760665200881e-12
8.734291117350259800e-07,6.051991420362081870e-12
8.776249389648438074e-07,5.396773193682473164e-12
8.818207661946615289e-07,4.726090648927745806e-12
8.860165934244791445e-07,4.056970441642892576e-12
8.902124206542968660e-07,3.279350052782526311e-12
8.944082478841146934e-07,2.632660770117708460e-12
8.986040751139323090e-07,1.921230458445150689e-12
9.027999023437500305e-07,1.355491034678756033e-12
9.027999023437500305e-07,1.351013280846079580e-12
9.069957397460937883e-07,9.019578140624590308e-13
9.111915771484377578e-07,5.733880872816750578e-13
9.153874145507813039e-07,3.635969220764345097e-13
9.195832519531250617e-07,2.133243037003777554e-13
9.237790893554688195e-07,1.341613969234183179e-13
9.279749267578123655e-07,8.298008382479862600e-14
9.321707641601563351e-07,4.914792122986864626e-14
9.363666015624999870e-07,3.055653455394724414e-14
9.405624389648437448e-07,2.111919507143656048e-14
9.447582763671877144e-07,1.454192304881423131e-14
9.489541137695312604e-07,8.802826715830513650e-15
9.531499511718750182e-07,6.392494962082419005e-15
9.573457885742188819e-07,3.308099322767538209e-15
9.615416259765624279e-07,2.402285759424256778e-15
9.657374633789061857e-07,1.164877599275053144e-15
9.699333007812499435e-07,3.729373281014206413e-16
9.741291381835937013e-07,7.348389127973356024e-16
9.783249755859376709e-07,0.000000000000000000e+00
9.825208129882812169e-07,6.928446213738796493e-16
9.867166503906249747e-07,6.731005322933586103e-16
9.909124877929687325e-07,1.630463603409343251e-15
9.951083251953122786e-07,9.491340650729295599e-16
9.993041625976562481e-07,6.184103286643210920e-16
1.003500000000000006e-06,0.000000000000000000e+00
